Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,0.322002315,11:29:03,280,280.478507,0.9245,0.9436,0.9288,0.9298,78.1346,77.496947,2.452512,0.012215,0.682004,4,9,7,6,4,9,7,6,4,10,7,6,4,10,7,6,0.07029,0.13391,0.35966,0.35185,1,1,30:06:2022,23:34:32,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,01:59:34,281,281.083032,0.9133,0.9329,0.9247,0.928,74.694986,75.327229,1.36482,0.011837,0.692169,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07095,0.12939,0.33812,0.33749,1,1,30:06:2022,23:25:36,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,02:33:25,281,281.106539,0.9137,0.9372,0.9342,0.9379,67.650761,68.267222,1.576615,0.022917,0.655633,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06561,0.11746,0.30661,0.30666,1,1,30:06:2022,23:10:43,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,03:24:49,281,281.142234,0.9146,0.9392,0.9418,0.9457,57.422342,57.998382,1.531751,0.049952,0.639256,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06066,0.10639,0.27716,0.27801,1,1,30:06:2022,23:18:09,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,03:51:20,281,281.160648,0.9124,0.9404,0.9422,0.9457,52.479998,53.024359,1.446168,0.052726,0.615823,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05902,0.10272,0.26728,0.26842,1,1,30:06:2022,23:25:42,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,09:51:12,281,281.410556,0.907,0.9611,0.9598,0.9593,58.351166,57.773117,2.112333,0.075037,0.453105,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06128,0.10736,0.27869,0.27753,1,1,30:06:2022,23:14:37,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,10:18:18,281,281.429375,0.9152,0.9696,0.9714,0.9777,63.697183,63.095398,1.785214,0.079112,0.428206,3,10,8,5,3,10,5,5,3,10,5,5,3,10,7,5,0.06374,0.11273,0.29266,0.29044,1,1,30:06:2022,23:22:25,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,11:09:18,281,281.464792,-999,-999,-999,-999,74.212149,73.581571,3.136856,0.049661,0.348706,4,10,7,6,4,10,7,6,4,10,6,6,4,10,7,6,0.07117,0.12887,0.3341,0.32867,1,1,30:06:2022,23:28:38,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,11:27:35,281,281.477488,-999,-999,-999,-999,78.077025,77.440664,2.974437,0.022267,0.360917,4,9,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.07529,0.13778,0.35686,0.34952,1,1,30:06:2022,23:30:53,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,02:00:13,282,282.083484,0.9006,0.9411,0.9369,0.9433,74.699753,75.330564,1.394537,0.022084,0.457121,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07096,0.12941,0.33814,0.33751,1,1,30:06:2022,23:14:55,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,02:33:58,282,282.106921,0.8986,0.9381,0.9397,0.9465,67.695139,68.309724,1.619628,0.041969,0.470927,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06564,0.11752,0.30677,0.30682,1,1,30:06:2022,23:22:02,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,03:25:39,282,282.142812,0.8995,0.9342,0.936,0.9385,57.452957,58.025886,1.634507,0.06593,0.536537,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06068,0.10642,0.27724,0.27807,1,1,30:06:2022,23:27:23,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,03:51:02,282,282.16044,0.9027,0.9453,0.9446,0.95,52.745187,53.287318,1.530536,0.091144,0.549971,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.0591,0.1029,0.26776,0.26887,1,1,30:06:2022,23:04:47,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,09:50:55,282,282.410359,-999,-999,-999,-999,58.589013,58.012902,1.959348,0.160835,0.302066,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06137,0.10756,0.27924,0.27804,1,1,30:06:2022,23:30:31,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,10:18:04,282,282.429213,-999,-999,-999,-999,63.929111,63.328919,2.70338,0.147672,0.29979,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06386,0.113,0.29336,0.29108,1,1,30:06:2022,23:07:25,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,11:08:03,282,282.463924,-999,-999,-999,-999,74.207976,73.578934,2.866092,0.081574,0.314401,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07119,0.1289,0.33417,0.32866,1,1,30:06:2022,23:13:34,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,11:26:33,282,282.476771,-999,-999,-999,-999,78.11029,77.475158,3.612702,0.059459,0.323608,4,9,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.07532,0.13785,0.35703,0.34972,1,1,30:06:2022,23:16:10,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,02:02:47,283,283.085266,-999,-999,-999,-999,74.305154,74.93377,1.51755,0.025675,0.39331,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07061,0.12862,0.33607,0.33542,1,1,30:06:2022,23:21:30,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,02:34:36,283,283.107361,-999,-999,-999,-999,67.724882,68.337512,1.473591,0.039203,0.398109,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06566,0.11756,0.30689,0.30692,1,1,30:06:2022,23:04:57,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,03:27:47,283,283.144294,0.8967,0.9431,0.941,0.9451,57.241059,57.80943,1.436453,0.054275,0.431367,4,10,8,4,4,10,7,5,4,10,7,5,4,10,7,5,0.0606,0.10624,0.27677,0.2776,1,1,30:06:2022,23:12:51,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,03:50:42,283,283.160208,0.8993,0.9426,0.9395,0.9439,53.017712,53.557673,1.448882,0.096096,0.426844,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.05918,0.10308,0.26826,0.26935,1,1,30:06:2022,23:19:46,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,09:50:47,283,283.410266,-999,-999,-999,-999,58.85423,58.279913,1.697494,0.086276,0.349151,3,11,7,5,3,11,7,5,4,10,7,5,4,10,7,5,0.06148,0.1078,0.27986,0.27862,1,1,30:06:2022,23:13:08,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,10:14:56,283,283.427037,-999,-999,-999,-999,63.580768,62.984457,1.521024,0.061017,0.347746,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06368,0.1126,0.29231,0.29013,1,1,30:06:2022,23:18:07,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,11:07:42,283,283.463681,-999,-999,-999,-999,74.391302,73.763466,2.075906,0.038868,0.335602,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07136,0.12927,0.33511,0.32955,1,1,30:06:2022,23:23:37,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,11:26:11,283,283.476516,-999,-999,-999,-999,78.283107,77.649068,2.420285,0.023147,0.332014,4,9,7,6,4,9,7,6,4,10,7,6,4,10,6,6,0.07555,0.13833,0.35826,0.35079,1,1,30:06:2022,23:25:43,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,02:02:29,284,284.085058,-999,-999,-999,-999,74.513592,75.141063,1.357251,0.021608,0.292285,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0708,0.12905,0.33718,0.3365,1,1,30:06:2022,23:19:34,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,02:35:15,284,284.107813,-999,-999,-999,-999,67.753699,68.364334,1.486073,0.04737,0.314659,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06568,0.11761,0.30699,0.30701,1,1,30:06:2022,23:24:33,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,03:27:26,284,284.144051,-999,-999,-999,-999,57.502323,58.068799,1.639072,0.057574,0.343602,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06069,0.10646,0.27735,0.27816,1,1,30:06:2022,23:07:28,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,03:50:26,284,284.160023,-999,-999,-999,-999,53.279586,53.817302,1.763602,0.082509,0.36119,3,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05927,0.10326,0.26873,0.2698,1,1,30:06:2022,23:13:15,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,09:50:23,284,284.409988,0.9022,0.9453,0.9388,0.9438,59.066688,58.494453,1.528236,0.048773,0.447761,3,10,8,5,3,11,7,5,3,11,7,5,4,10,7,5,0.06157,0.108,0.28037,0.27909,1,1,30:06:2022,23:10:34,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,10:13:26,284,284.425995,0.8883,0.9204,0.9155,0.9239,63.559552,62.965922,1.673967,0.041389,0.466124,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06368,0.11259,0.2923,0.29008,1,1,30:06:2022,23:18:03,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,10:57:29,284,284.456586,0.9027,0.8928,0.8812,0.8877,72.516792,71.894641,2.106725,0.02618,0.511317,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06968,0.12561,0.32578,0.32097,1,1,30:06:2022,23:21:00,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,11:19:33,284,284.47191,0.9166,0.9107,0.8895,0.8941,77.132707,76.501593,2.951252,0.028156,0.489423,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,6,0.07418,0.13539,0.3508,0.34398,1,1,30:06:2022,23:23:56,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,02:02:15,285,285.084896,0.8994,0.932,0.9284,0.9356,74.709414,75.335699,1.566734,0.017175,0.497459,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07097,0.12943,0.33823,0.33754,1,1,30:06:2022,23:09:38,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,02:37:15,285,285.109201,0.9081,0.9479,0.9435,0.9512,67.511752,68.119489,1.549895,0.027919,0.464202,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06553,0.11728,0.30612,0.30613,1,1,30:06:2022,23:18:19,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,03:28:26,285,285.144745,0.8915,0.9358,0.9341,0.938,57.511905,58.074982,1.563327,0.047525,0.501118,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.0607,0.10647,0.27737,0.27817,1,1,30:06:2022,23:24:14,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,03:50:44,285,285.160231,0.8844,0.9383,0.9378,0.9402,53.442086,53.976766,1.746813,0.099674,0.519007,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05932,0.10337,0.26904,0.27009,1,1,30:06:2022,23:29:17,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,09:50:12,285,285.409861,-999,-999,-999,-999,59.318912,58.748544,1.708991,0.077844,0.381666,3,10,8,5,3,10,8,5,3,11,7,5,4,10,7,5,0.06167,0.10823,0.281,0.27966,1,1,30:06:2022,23:19:44,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,10:12:25,285,285.425289,-999,-999,-999,-999,63.633753,63.042451,2.000285,0.076709,0.386009,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06371,0.11267,0.2925,0.29029,1,1,30:06:2022,23:25:09,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,11:04:15,285,285.461285,-999,-999,-999,-999,74.178772,73.554605,2.359373,0.047101,0.381294,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07115,0.12881,0.33397,0.32854,1,1,30:06:2022,23:30:17,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,11:22:38,285,285.474051,-999,-999,-999,-999,78.02929,77.398284,3.106994,0.033805,0.388856,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,6,0.07525,0.13767,0.3566,0.34926,1,1,30:06:2022,23:04:35,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,02:02:54,286,286.085347,-999,-999,-999,-999,74.722746,75.34747,1.495308,0.023762,0.398363,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071,0.12948,0.33833,0.33759,1,1,30:06:2022,23:05:04,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,02:36:56,286,286.108981,0.8804,0.9233,0.9203,0.9276,67.741386,68.347691,1.644268,0.040879,0.415121,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06567,0.11759,0.30696,0.30695,1,1,30:06:2022,23:11:41,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,03:29:23,286,286.145405,0.8922,0.9563,0.9562,0.957,57.534429,58.094127,1.704688,0.077873,0.417875,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06071,0.10648,0.2774,0.27822,1,1,30:06:2022,23:18:36,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,03:51:40,286,286.16088,0.8891,0.9554,0.9563,0.966,53.495133,54.025861,1.766771,0.096452,0.425974,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05933,0.10341,0.26913,0.27018,1,1,30:06:2022,23:24:17,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,09:49:53,286,286.409641,0.8972,0.9473,0.9291,0.9186,59.543852,58.975502,1.819516,0.050697,0.500511,3,10,8,5,3,10,8,5,3,10,8,4,3,11,7,5,0.06177,0.10844,0.28153,0.28017,1,1,30:06:2022,23:13:43,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,11:02:58,286,286.460394,0.8862,0.8844,0.8675,0.8751,74.163198,73.540745,2.322271,0.052958,0.500635,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07112,0.12877,0.33387,0.32848,1,1,30:06:2022,23:20:17,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,11:21:12,286,286.473056,0.9073,0.8953,0.8729,0.8735,77.972661,77.34315,2.735826,0.05443,0.514477,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,6,0.07514,0.13747,0.35611,0.34892,1,1,30:06:2022,23:23:59,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,02:03:37,287,287.085845,0.8849,0.9131,0.9005,0.9014,74.724386,75.347492,1.231262,0.009884,0.519617,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071,0.1295,0.33834,0.33759,1,1,30:06:2022,23:26:10,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,02:37:35,287,287.109433,0.8792,0.9203,0.9106,0.9071,67.777856,68.382077,1.236184,0.013188,0.552115,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0657,0.11764,0.30708,0.30707,1,1,30:06:2022,23:08:15,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,03:31:43,287,287.147025,0.8858,0.9239,0.9179,0.9246,57.30513,57.859774,1.352795,0.027781,0.628543,4,10,8,4,4,10,7,5,4,10,7,5,4,10,7,5,0.06062,0.1063,0.2769,0.27771,1,1,30:06:2022,23:16:45,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,03:55:59,287,287.163877,0.882,0.9194,0.9148,0.9126,52.963194,53.48484,1.293691,0.080357,0.613899,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.05917,0.10305,0.26815,0.26922,1,1,30:06:2022,23:23:41,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,04:16:09,287,287.177882,0.8883,0.9212,0.9178,0.9184,49.585439,50.072712,1.119029,0.092276,0.586668,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05823,0.10094,0.26244,0.26366,1,1,30:06:2022,23:29:54,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,09:49:36,287,287.409444,-999,-999,-999,-999,59.773191,59.206835,2.030784,0.107015,0.328143,3,10,8,5,3,10,8,5,3,10,8,4,3,11,7,5,0.06186,0.10865,0.28209,0.28069,1,1,30:06:2022,23:29:51,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,10:11:47,287,287.42485,-999,-999,-999,-999,64.05385,63.4661,2.285176,0.056148,0.326609,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06393,0.11315,0.29375,0.29146,1,1,30:06:2022,23:09:55,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,11:16:43,287,287.469942,-999,-999,-999,-999,77.276179,76.649237,1.767334,0.020331,0.276126,4,10,6,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07433,0.13572,0.35163,0.34482,1,1,30:06:2022,23:12:16,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.655335648,02:04:19,288,288.086331,-999,-999,-999,-999,74.731687,75.353154,1.225412,0.012498,0.332283,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07101,0.1295,0.33836,0.33763,1,1,30:06:2022,23:14:53,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.655335648,02:38:21,288,288.109965,-999,-999,-999,-999,67.793382,68.395414,1.16824,0.019951,0.335426,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06571,0.11767,0.30713,0.30712,1,1,30:06:2022,23:20:35,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.655335648,03:31:26,288,288.146829,-999,-999,-999,-999,57.562327,58.114997,0.889084,0.013404,0.382697,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06072,0.10652,0.27748,0.27826,1,1,30:06:2022,23:25:53,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.655335648,03:53:41,288,288.16228,-999,-999,-999,-999,53.58607,54.1086,1.163692,0.019404,0.396925,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05936,0.10348,0.26931,0.27033,1,1,30:06:2022,23:06:02,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.655335648,09:49:20,288,288.409259,0.8814,0.8939,0.8786,0.876,60.003587,59.439218,1.383805,0.029178,0.520524,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06196,0.10887,0.28266,0.28122,1,1,30:06:2022,23:36:07,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.655335648,10:11:28,288,288.42463,0.882,0.8876,0.8696,0.8646,64.260758,63.674804,0.870684,0.003248,0.533049,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06404,0.11339,0.29439,0.29205,1,1,30:06:2022,23:11:02,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.655335648,11:01:30,288,288.459375,0.8944,0.8603,0.83,0.8254,74.355261,73.735824,1.661154,0.008941,0.560616,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07131,0.12916,0.33489,0.32942,1,1,30:06:2022,23:19:13,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.655335648,11:19:53,288,288.472141,0.9203,0.8749,0.8312,0.8174,78.179064,77.552163,2.633381,0.020874,0.568471,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,6,0.0754,0.13803,0.35755,0.35019,1,1,30:06:2022,23:22:00,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.697002315,02:06:16,289,289.087685,0.9088,0.9158,0.8944,0.8812,74.483336,75.10256,1.292868,0.010199,1.003683,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07224,0.13052,0.3297,0.33039,1,1,30:06:2022,23:10:18,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.697002315,02:39:05,289,289.110475,0.9002,0.9189,0.9013,0.8899,67.818135,68.417976,1.635018,0.017391,1.00177,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06719,0.11928,0.30072,0.30191,1,1,30:06:2022,23:20:56,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.697002315,03:32:21,289,289.147465,0.9004,0.9154,0.8999,0.8891,57.601397,58.150641,1.88568,0.023373,1.045998,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06221,0.10819,0.27185,0.27364,1,1,30:06:2022,23:30:25,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.697002315,03:54:34,289,289.162894,0.9011,0.9207,0.9054,0.8937,53.658632,54.177221,1.959343,0.030044,1.071199,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06087,0.10519,0.26395,0.26591,1,1,30:06:2022,23:38:51,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.697002315,09:49:07,289,289.409109,0.9089,0.9244,0.9122,0.9044,60.241145,59.678716,2.507854,0.034157,1.78505,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06354,0.11071,0.27738,0.27701,1,1,30:06:2022,23:40:00,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.697002315,10:11:21,289,289.424549,0.9091,0.9168,0.8954,0.8842,64.504436,63.920117,2.225435,0.025709,1.783704,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06564,0.11527,0.28896,0.28776,1,1,30:06:2022,23:48:41,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.697002315,10:51:19,289,289.452303,0.9054,0.9223,0.9101,0.9014,72.506986,71.894073,3.811785,0.058359,1.522448,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07111,0.12712,0.3187,0.31538,1,1,30:06:2022,23:52:14,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.822002315,02:41:39,292,292.112257,0.9221,0.9181,0.9085,0.914,67.834915,68.427772,3.022184,0.029533,0.525651,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06719,0.11928,0.30075,0.30194,1,1,30:06:2022,23:13:21,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.822002315,03:35:44,292,292.149815,0.927,0.9273,0.9264,0.9221,57.624484,58.162508,2.4111,0.085929,0.511159,4,10,7,5,4,10,7,5,4,10,7,4,4,9,7,4,0.06222,0.1082,0.27189,0.27367,1,1,30:06:2022,23:17:15,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.822002315,10:08:27,292,292.422535,0.949,0.9361,0.92,0.912,64.726616,64.149586,2.631832,0.010717,0.795421,3,10,8,5,3,10,8,5,3,10,8,5,3,6,5,5,0.06575,0.11553,0.28961,0.2884,1,1,30:06:2022,23:26:11,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.863668981,02:08:06,293,293.088958,0.9036,0.9191,0.9061,0.9027,74.742969,75.355715,1.841391,0.007022,0.943691,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07247,0.13103,0.33103,0.3317,1,1,30:06:2022,23:12:53,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.863668981,02:42:34,293,293.112894,0.9075,0.9235,0.9098,0.9032,67.833719,68.424154,1.716735,0.012678,0.99554,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06719,0.11929,0.30075,0.30193,1,1,30:06:2022,23:21:28,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.863668981,03:36:50,293,293.150579,0.9119,0.9281,0.9206,0.9183,57.644272,58.178544,1.394293,0.017847,0.990027,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06223,0.10822,0.27192,0.2737,1,1,30:06:2022,23:30:54,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.863668981,03:57:23,293,293.16485,0.9085,0.9257,0.92,0.9194,54.100314,54.604224,1.164311,0.019301,0.935323,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06101,0.1055,0.26475,0.26668,1,1,30:06:2022,23:38:07,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.863668981,08:48:14,293,293.366829,0.9176,0.955,0.946,0.944,50.863194,50.401283,1.775,0.019337,0.701391,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06021,0.10348,0.25879,0.25975,1,1,30:06:2022,23:20:08,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.863668981,09:48:14,293,293.408495,0.9003,0.9196,0.917,0.9156,61.162661,60.608097,1.250292,0.021341,0.661385,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06394,0.11161,0.27968,0.27918,1,1,30:06:2022,23:26:28,1170,28.545,77.1926,15,lev20,Almucantar
