Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,0.526168981,12:11:19,102,102.507859,1.4859,1.5207,1.5261,1.5141,0.006653,0.002912,0.002952,0.002788,77.478708,76.824617,3.559265,0.036371,0.839915,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.08886,0.16191,0.31048,0.30181,1,1,30:06:2022,23:07:36,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567835648,01:41:57,103,103.070799,1.4656,1.5337,1.5405,1.5281,0.007728,0.003629,0.00375,0.003421,74.00164,74.658189,2.18268,0.061049,0.667777,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08226,0.15177,0.29479,0.29215,1,1,30:06:2022,22:37:51,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567835648,02:15:55,103,103.094387,1.4531,1.5303,1.542,1.5331,0.006371,0.003047,0.00325,0.003067,66.556832,67.214496,2.078236,0.113088,0.682777,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07392,0.13698,0.2678,0.26688,1,1,30:06:2022,22:25:17,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567835648,03:02:40,103,103.126852,1.5079,1.5683,1.5707,1.563,0.005304,0.00244,0.002598,0.002473,56.343618,56.995635,2.569984,0.199389,0.701758,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06657,0.12398,0.24413,0.24491,1,1,30:06:2022,22:34:30,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567835648,03:30:59,103,103.146516,1.5386,1.5852,1.5832,1.5758,0.005291,0.002503,0.002823,0.002813,50.229701,50.873293,2.600056,0.218769,0.660597,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06356,0.1187,0.23452,0.23606,1,1,30:06:2022,22:43:05,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567835648,10:37:24,103,103.442639,1.4789,1.5397,1.5474,1.543,0.005159,0.00198,0.001968,0.001731,56.84177,56.190371,2.374019,0.167899,0.681011,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.06727,0.1247,0.2445,0.2436,1,1,30:06:2022,22:24:15,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567835648,11:06:01,103,103.462512,1.4985,1.5473,1.5522,1.5444,0.005395,0.002452,0.002581,0.002412,63.081808,62.425923,1.965891,0.089774,0.699049,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07157,0.13211,0.25767,0.25521,1,1,30:06:2022,22:29:30,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567835648,11:53:22,103,103.495394,1.4961,1.5407,1.5403,1.5297,0.005813,0.002614,0.002777,0.002595,73.448439,72.792095,2.888187,0.064463,0.672799,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08254,0.15101,0.29119,0.28478,1,1,30:06:2022,22:40:33,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567835648,12:11:53,103,103.508252,1.4781,1.5201,1.5216,1.5089,0.005499,0.002323,0.002375,0.002087,77.491395,76.837604,2.823315,0.034771,0.657402,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.08889,0.16195,0.31055,0.30187,1,1,30:06:2022,22:45:10,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.609502315,01:40:57,104,104.070104,1.4491,1.5106,1.5146,1.5052,0.005247,0.002081,0.002291,0.001992,74.001282,74.657641,2.331198,0.067771,0.509615,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08227,0.15179,0.29482,0.29215,1,1,30:06:2022,22:17:16,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.609502315,02:13:34,104,104.092755,1.4615,1.5325,1.5382,1.5287,0.005296,0.00236,0.002466,0.00204,66.852537,67.510382,2.033968,0.123358,0.5444,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0742,0.13746,0.26868,0.2677,1,1,30:06:2022,22:26:53,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651168981,10:40:35,105,105.44485,1.5489,1.5609,1.5534,1.5398,0.005038,0.002056,0.001932,0.001847,57.305452,56.652167,1.893606,0.063731,1.072937,4,10,7,5,4,9,5,5,4,9,4,5,4,10,6,4,0.07102,0.13041,0.25016,0.25049,1,1,30:06:2022,22:51:30,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692835648,01:40:19,106,106.069664,1.482,1.5286,1.5371,1.5271,0.006983,0.003316,0.003335,0.003165,73.710241,74.3663,1.896835,0.018165,0.897179,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08634,0.15924,0.30126,0.301,1,1,30:06:2022,22:26:34,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692835648,02:11:35,106,106.091377,1.4249,1.4974,1.5245,1.5293,0.006668,0.003105,0.003015,0.002771,66.858228,67.516241,1.797843,0.025703,0.848557,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07814,0.14411,0.27493,0.27586,1,1,30:06:2022,22:37:18,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692835648,03:00:13,106,106.12515,1.4065,1.4834,1.5171,1.5276,0.00552,0.002714,0.002677,0.002406,56.213148,56.867202,1.819734,0.037337,0.852235,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06989,0.12892,0.2486,0.25087,1,1,30:06:2022,22:46:25,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692835648,03:27:19,106,106.14397,1.5025,1.5646,1.5892,1.592,0.00554,0.002895,0.003126,0.003146,50.33539,50.982788,2.464485,0.047849,0.871868,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06679,0.12324,0.23878,0.24161,1,1,30:06:2022,22:53:50,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734502315,03:00:00,107,107.125,1.4928,1.5003,1.5027,1.4965,0.002201,0.000633,0.000792,0.000528,56.046723,56.701268,4.298303,0.118121,0.596048,4,10,8,4,4,9,8,4,4,10,8,4,4,10,7,4,0.06979,0.12874,0.24829,0.25058,1,1,30:06:2022,22:37:01,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734502315,11:07:20,107,107.463426,-999,-999,-999,-999,-999,-999,-999,-999,62.932041,62.274963,3.623557,0.143242,0.243361,3,10,8,5,3,10,8,5,3,10,7,5,3,10,6,5,0.07521,0.13792,0.26286,0.26194,1,1,30:06:2022,22:25:58,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734502315,11:55:22,107,107.496782,-999,-999,-999,-999,-999,-999,-999,-999,73.450294,72.794729,1.889327,0.056406,0.209381,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08703,0.15913,0.29875,0.29434,1,1,30:06:2022,22:31:21,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734502315,12:13:42,107,107.509514,-999,-999,-999,-999,-999,-999,-999,-999,77.44612,76.793751,3.583458,0.037858,0.214116,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.09372,0.17115,0.31905,0.3126,1,1,30:06:2022,22:33:44,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776168981,01:37:01,108,108.067373,1.4017,1.4841,1.5162,1.52,0.010584,0.004787,0.004697,0.004452,74.0144,74.669662,1.458745,0.023712,0.427945,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08679,0.16007,0.3027,0.30236,1,1,30:06:2022,22:17:18,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776168981,02:09:42,108,108.090069,1.3941,1.4735,1.5057,1.5115,0.007353,0.003535,0.003766,0.003598,66.855494,67.513525,1.400181,0.043075,0.406584,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07814,0.1441,0.27492,0.27585,1,1,30:06:2022,22:26:42,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776168981,02:57:38,108,108.123356,1.3937,1.4788,1.5204,1.5303,0.007176,0.004061,0.004462,0.004034,56.353534,57.008866,1.251138,0.052307,0.445256,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06997,0.12908,0.24886,0.25113,1,1,30:06:2022,22:35:03,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776168981,03:25:18,108,108.142569,1.4152,1.5036,1.5481,1.5609,0.00691,0.004386,0.004975,0.004478,50.336968,50.986447,1.229207,0.079635,0.427221,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06679,0.12324,0.23879,0.24162,1,1,30:06:2022,22:41:31,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776168981,11:09:55,108,108.46522,1.4556,1.5166,1.5093,1.4976,0.004342,0.002034,0.002056,0.001802,63.390743,62.73338,3.368473,0.176927,0.891571,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07561,0.13863,0.26405,0.26302,1,1,30:06:2022,22:36:07,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776168981,11:55:59,108,108.497211,1.5063,1.5415,1.5295,1.5169,0.005037,0.002017,0.002066,0.001585,73.477037,72.821764,4.135245,0.094799,0.794949,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08709,0.15924,0.29891,0.29445,1,1,30:06:2022,22:45:02,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.817835648,01:36:04,109,109.066713,1.4335,1.5069,1.5202,1.5158,0.00568,0.002451,0.002656,0.002588,74.018031,74.672941,2.228063,0.076189,0.447664,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08678,0.16007,0.3027,0.30237,1,1,30:06:2022,22:18:58,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.817835648,02:09:28,109,109.089907,1.4456,1.5217,1.5348,1.5298,0.005387,0.002095,0.002249,0.002249,66.703976,67.361986,1.944667,0.112925,0.497914,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07799,0.14384,0.27446,0.27539,1,1,30:06:2022,22:28:49,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.817835648,02:56:42,109,109.122708,1.5521,1.6,1.5949,1.5824,0.005373,0.002482,0.002582,0.002947,56.351839,57.007677,1.808929,0.222688,0.544981,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06997,0.12907,0.24886,0.25113,1,1,30:06:2022,22:38:09,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.817835648,11:09:36,109,109.465,1.481,1.5283,1.527,1.5233,0.005334,0.002356,0.002428,0.002436,63.214847,62.557357,4.296438,0.267165,0.568115,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07546,0.13836,0.26359,0.2626,1,1,30:06:2022,22:24:26,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.817835648,11:56:29,109,109.497558,1.4515,1.513,1.5188,1.5105,0.005042,0.002558,0.002732,0.002538,73.478545,72.82358,3.422327,0.092962,0.625257,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08708,0.15924,0.29891,0.29446,1,1,30:06:2022,22:35:49,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.817835648,12:14:57,109,109.510382,1.4883,1.5351,1.5355,1.5244,0.005444,0.002346,0.002545,0.002462,77.498446,76.847045,3.631295,0.066578,0.618947,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.09384,0.17135,0.31937,0.31287,1,1,30:06:2022,22:39:47,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.901168981,01:34:11,111,111.065405,1.3934,1.4366,1.4404,1.4348,0.00512,0.003017,0.003061,0.002695,74.031293,74.685407,1.572082,0.021797,0.652731,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08681,0.1601,0.30276,0.30242,1,1,30:06:2022,22:27:23,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.901168981,02:54:49,111,111.1214,1.5114,1.5341,1.5261,1.5178,0.005405,0.004534,0.003632,0.003565,56.364767,57.021483,2.115147,0.09505,0.446651,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06998,0.12908,0.24889,0.25115,1,1,30:06:2022,22:35:10,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.901168981,03:24:08,111,111.141759,-999,-999,-999,-999,-999,-999,-999,-999,49.970882,50.622617,2.233159,0.127949,0.37942,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06662,0.12293,0.23825,0.24112,1,1,30:06:2022,22:37:15,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.901168981,12:18:04,111,111.512546,1.413,1.4537,1.4698,1.4694,0.004831,0.001834,0.001882,0.0017,77.955024,77.305224,3.177153,0.016758,0.681363,4,8,7,6,4,8,7,6,4,9,7,6,4,8,7,6,0.09473,0.17293,0.32206,0.31527,1,1,30:06:2022,22:28:04,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.942835648,02:05:58,112,112.087477,1.3908,1.4285,1.445,1.455,0.009512,0.008867,0.010165,0.010032,66.88518,67.542816,1.862943,0.021786,0.58869,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07817,0.14416,0.27503,0.27594,1,1,30:06:2022,22:23:51,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.942835648,02:53:54,112,112.120764,1.5186,1.5269,1.5338,1.5315,0.010209,0.006731,0.007447,0.008649,56.372186,57.02927,1.257628,0.037579,0.551056,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06998,0.1291,0.24891,0.25117,1,1,30:06:2022,22:30:21,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.942835648,03:21:30,112,112.139931,1.5078,1.5318,1.5472,1.555,0.012214,0.009941,0.010612,0.009168,50.345803,50.99871,0.999234,0.017565,0.544889,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06679,0.12325,0.2388,0.24164,1,1,30:06:2022,22:36:24,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.942835648,10:44:04,112,112.447269,1.4073,1.4572,1.4828,1.4954,0.007261,0.004836,0.005038,0.004793,57.303807,56.647117,2.126546,0.052175,0.697035,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.07103,0.13041,0.25016,0.25048,1,1,30:06:2022,22:28:10,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.942835648,11:09:56,112,112.465231,1.4579,1.5028,1.5226,1.5279,0.008161,0.005255,0.005645,0.005435,62.972567,62.314837,2.283861,0.041338,0.725842,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07525,0.13799,0.26297,0.26203,1,1,30:06:2022,22:36:48,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.942835648,11:59:00,112,112.499306,1.5275,1.5328,1.5302,1.5207,0.00827,0.005559,0.006095,0.005978,73.705758,73.052064,2.04422,0.01315,0.83179,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0874,0.15982,0.29992,0.29539,1,1,30:06:2022,22:44:54,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.942835648,12:17:28,112,112.51213,1.545,1.5538,1.5494,1.5399,0.008553,0.005868,0.006537,0.006305,77.715794,77.06624,2.420072,0.005468,0.829098,4,8,7,6,4,8,7,6,4,9,7,6,4,9,7,6,0.09424,0.17208,0.32061,0.31401,1,1,30:06:2022,22:47:42,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.984502315,10:43:51,113,113.447118,1.5103,1.5687,1.5775,1.5732,0.006543,0.00324,0.00337,0.00335,57.151433,56.494494,2.110722,0.136178,0.690168,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06972,0.13117,0.25078,0.2517,1,1,30:06:2022,22:35:25,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.984502315,11:10:24,113,113.465556,1.5229,1.5729,1.5751,1.5685,0.006992,0.003166,0.003353,0.003186,62.971053,62.313306,2.613128,0.104918,0.712332,3,10,8,5,3,10,8,5,3,10,8,4,3,10,8,4,0.07378,0.13893,0.26403,0.2636,1,1,30:06:2022,22:43:56,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:04:2021,01:31:29,114,114.06353,-999,-999,-999,-999,-999,-999,-999,-999,74.048985,74.701704,0.895997,0.017234,0.175769,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08462,0.16108,0.30428,0.30435,1,1,30:06:2022,22:15:34,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:04:2021,02:04:09,114,114.086215,-999,-999,-999,-999,-999,-999,-999,-999,66.911176,67.568415,0.981055,0.029541,0.163296,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07653,0.14514,0.27628,0.27769,1,1,30:06:2022,22:20:16,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:04:2021,02:53:33,114,114.120521,-999,-999,-999,-999,-999,-999,-999,-999,56.074954,56.732539,2.013257,0.118074,0.151982,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06868,0.12972,0.24926,0.25213,1,1,30:06:2022,22:25:37,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:04:2021,03:19:44,114,114.138704,-999,-999,-999,-999,-999,-999,-999,-999,50.349783,51.004055,1.717305,0.12624,0.163738,3,10,8,4,3,10,8,3,3,10,8,4,3,10,8,3,0.06587,0.12421,0.23964,0.24308,1,1,30:06:2022,22:28:22,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:04:2021,01:30:38,115,115.06294,-999,-999,-999,-999,-999,-999,-999,-999,74.050929,74.703138,1.178408,0.01504,0.378713,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08463,0.16109,0.30428,0.30436,1,1,30:06:2022,22:24:54,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:04:2021,02:03:17,115,115.085613,-999,-999,-999,-999,-999,-999,-999,-999,66.920752,67.577748,1.303819,0.043202,0.379945,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07654,0.14516,0.27631,0.27772,1,1,30:06:2022,22:30:41,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:04:2021,02:53:25,115,115.120428,-999,-999,-999,-999,-999,-999,-999,-999,55.923618,56.581409,1.634963,0.079476,0.276479,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,3,0.06859,0.12956,0.24898,0.25186,1,1,30:06:2022,22:36:18,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:04:2021,01:29:48,116,116.062361,1.4291,1.4951,1.5206,1.5254,0.013411,0.007791,0.008085,0.007775,74.052817,74.704493,1.673291,0.017121,0.461478,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08462,0.16108,0.30429,0.30436,1,1,30:06:2022,22:40:04,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:04:2021,02:03:08,116,116.085509,1.4319,1.5,1.529,1.5373,0.01144,0.006727,0.00698,0.006357,66.777268,67.434063,1.486322,0.030644,0.431391,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0764,0.1449,0.27585,0.27728,1,1,30:06:2022,22:21:43,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:04:2021,02:50:32,116,116.118426,1.3892,1.4674,1.5083,1.5243,0.008449,0.004447,0.004924,0.004914,56.379764,57.037879,1.679288,0.062882,0.426571,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06885,0.13005,0.24985,0.25268,1,1,30:06:2022,22:31:36,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:04:2021,03:18:13,116,116.13765,1.5998,1.6,1.6,1.6,0.015843,0.009769,0.009,0.008959,50.318462,50.973861,4.091341,0.361857,0.452805,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06586,0.12418,0.2396,0.24304,1,1,30:06:2022,22:38:16,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:04:2021,10:44:20,116,116.447454,1.4264,1.4927,1.5238,1.5353,0.009261,0.004844,0.004635,0.004351,56.947522,56.289941,2.07712,0.045373,0.961257,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.0696,0.13094,0.25038,0.25134,1,1,30:06:2022,22:34:11,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:04:2021,11:13:20,116,116.467593,1.4607,1.5231,1.5473,1.5499,0.010267,0.005205,0.004961,0.004618,63.30597,62.648442,2.124566,0.041632,0.963428,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07403,0.13943,0.26489,0.26439,1,1,30:06:2022,22:40:01,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:04:2021,11:59:55,116,116.499942,1.5083,1.5652,1.575,1.5592,0.009586,0.005103,0.005021,0.004607,73.479368,72.827311,3.094754,0.028464,1.013001,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08485,0.16014,0.30029,0.29627,1,1,30:06:2022,22:50:22,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:04:2021,12:18:23,116,116.512766,1.5384,1.5762,1.5761,1.5538,0.008524,0.004439,0.00442,0.004066,77.477631,76.830176,2.964893,0.014188,1.044277,4,9,7,6,4,8,7,6,4,9,7,6,4,9,7,6,0.09114,0.17217,0.32085,0.31471,1,1,30:06:2022,22:54:45,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:04:2021,01:29:00,117,117.061806,1.3767,1.4513,1.4777,1.4776,0.007646,0.004225,0.004174,0.003764,74.05109,74.702216,2.610582,0.024387,0.765565,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08462,0.16107,0.30428,0.30435,1,1,30:06:2022,22:35:20,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:04:2021,02:03:02,117,117.08544,1.3716,1.4516,1.4837,1.4879,0.006907,0.004079,0.004075,0.003687,66.62687,67.283451,2.470179,0.047434,0.766365,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07626,0.14461,0.27535,0.27682,1,1,30:06:2022,22:20:12,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:04:2021,02:49:44,117,117.11787,1.3792,1.4655,1.5054,1.5126,0.006922,0.004233,0.004323,0.004078,56.383585,57.041858,1.97475,0.060645,0.759248,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06885,0.13006,0.24986,0.25269,1,1,30:06:2022,22:31:47,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:04:2021,03:18:07,117,117.137581,1.3963,1.4914,1.5361,1.5468,0.006699,0.00407,0.004432,0.004066,50.166161,50.821961,1.627625,0.064414,0.735279,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06579,0.12405,0.23937,0.24283,1,1,30:06:2022,22:40:48,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:04:2021,11:13:11,117,117.467488,1.4379,1.5007,1.5217,1.5177,0.008967,0.004474,0.004238,0.003903,63.171422,62.513988,2.3837,0.043523,1.183139,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07393,0.13923,0.26454,0.26407,1,1,30:06:2022,22:31:19,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:04:2021,12:00:34,117,117.500394,1.483,1.5271,1.5295,1.5095,0.009834,0.004988,0.004662,0.004237,73.51454,72.863026,3.247517,0.040145,1.296952,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0849,0.16025,0.30047,0.29642,1,1,30:06:2022,22:46:37,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:04:2021,12:19:06,117,117.513264,1.5226,1.5572,1.5499,1.5244,0.010339,0.005121,0.004741,0.004238,77.523266,76.876529,4.031076,0.024392,1.323049,4,8,6,6,4,7,7,6,4,8,7,6,4,9,7,6,0.09123,0.17235,0.32111,0.31495,1,1,30:06:2022,22:51:28,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:04:2021,02:02:56,118,118.08537,1.4481,1.5211,1.5323,1.5252,0.007103,0.003228,0.00316,0.002897,66.480566,67.136914,2.956862,0.141311,0.975781,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07613,0.14435,0.27491,0.27638,1,1,30:06:2022,22:33:52,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:04:2021,02:49:00,118,118.117361,1.4683,1.5409,1.5501,1.5456,0.006631,0.003166,0.00314,0.002951,56.377261,57.035652,2.715797,0.227382,0.900869,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06884,0.13005,0.24984,0.25268,1,1,30:06:2022,22:46:22,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:04:2021,03:17:57,118,118.137465,1.5189,1.5798,1.5788,1.5714,0.00689,0.00339,0.003505,0.003591,50.033105,50.689287,2.89381,0.299822,0.88556,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06574,0.12394,0.23918,0.24264,1,1,30:06:2022,22:55:48,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:04:2021,12:00:59,118,118.500683,1.5412,1.5843,1.5853,1.5607,0.007677,0.003814,0.00356,0.003301,73.499104,72.848107,3.775112,0.057899,1.303262,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08489,0.16022,0.30042,0.29636,1,1,30:06:2022,22:27:11,1170,28.545,77.1926,15,lev20,Almucantar
